-0.033	1
-0.035	2
-0.035	3
-0.03	4
-0.03	5
-0.033	6
-0.032	7
-0.033	8
-0.033	9
-0.037	10
-0.035	11
-0.042	12
-0.042	13
-0.038	14
-0.042	15
-0.047	16
-0.047	17
-0.052	18
-0.053	19
-0.058	20
-0.058	21
-0.063	22
-0.063	23
-0.06	24
-0.063	25
-0.06	26
-0.06	27
-0.058	28
-0.058	29
-0.057	30
-0.058	31
-0.057	32
-0.06	33
-0.055	34
-0.055	35
-0.05	36
-0.052	37
-0.042	38
-0.042	39
-0.037	40
-0.037	41
-0.032	42
-0.032	43
-0.025	44
-0.027	45
-0.018	46
-0.017	47
-0.008	48
-0.008	49
0.005	50
0.005	51
0.013	52
0.015	53
0.01	54
0.008	55
-0.018	56
-0.02	57
-0.045	58
-0.045	59
-0.057	60
-0.057	61
-0.055	62
-0.057	63
-0.05	64
-0.05	65
-0.045	66
-0.047	67
-0.048	68
-0.048	69
-0.053	70
-0.053	71
-0.06	72
-0.06	73
-0.078	74
-0.078	75
-0.108	76
-0.11	77
-0.088	78
-0.085	79
0.01	80
0.013	81
0.037	82
0.032	83
0.003	84
0.005	85
0.002	86
0.002	87
-0.005	88
-0.007	89
-0.002	90
-0.002	91
0.007	92
0.007	93
0.035	94
0.037	95
0.07	96
0.072	97
0.002	98
-0.028	99
0.265	100
0.322	101
0.033	102
0.302	103
-0.182	104
-0.197	105
-0.378	106
-0.382	107
-0.277	108
-0.27	109
-0.083	110
-0.077	111
0.027	112
0.03	113
0.062	114
0.06	115
0.02	116
0.018	117
-0.018	118
-0.02	119
-0.032	120
-0.03	121
-0.02	122
-0.018	123
-0.003	124
-0.003	125
0.007	126
0.007	127
0.015	128
0.013	129
0.022	130
0.022	131
0.033	132
0.033	133
0.052	134
0.052	135
0.083	136
0.085	137
0.138	138
0.14	139
0.195	140
0.232	141
0.13	142
0.113	143
-0.048	144
-0.018	145
0.18	146
0.145	147
0.105	148
0.107	149
0.115	150
0.108	151
0.065	152
0.063	153
0.002	154
0	155
-0.047	156
-0.048	157
-0.078	158
-0.08	159
-0.098	160
-0.098	161
-0.105	162
-0.103	163
-0.105	164
-0.105	165
-0.098	166
-0.1	167
-0.092	168
-0.093	169
-0.082	170
-0.08	171
-0.072	172
-0.072	173
-0.06	174
-0.058	175
-0.05	176
-0.05	177
-0.042	178
-0.042	179
-0.037	180
-0.038	181
-0.033	182
-0.033	183
-0.028	184
-0.033	185
-0.03	186
-0.03	187
-0.025	188
-0.025	189
-0.017	190
-0.017	191
-0.008	192
-0.008	193
0.002	194
0.002	195
0.003	196
0.005	197
0.002	198
0.003	199
0.002	200
0	201
0.005	202
0.003	203
0.007	204
0.003	205
0.007	206
0.005	207
0.002	208
0.003	209
0	210
0	211
-0.003	212
-0.005	213
-0.003	214
-0.007	215
-0.003	216
-0.003	217
-0.007	218
-0.007	219
-0.008	220
-0.007	221
-0.008	222
-0.008	223
-0.01	224
-0.008	225
-0.005	226
-0.005	227
0.002	228
0.002	229
0.008	230
0.008	231
0.013	232
0.013	233
0.02	234
0.02	235
0.023	236
0.023	237
0.03	238
0.028	239
0.04	240
0.04	241
0.05	242
0.048	243
0.057	244
0.057	245
0.053	246
0.055	247
0.048	248
0.048	249
0.037	250
0.037	251
0.028	252
0.028	253
0.025	254
0.028	255
0.03	256
0.028	257
0.015	258
0.013	259
-0.015	260
-0.015	261
-0.033	262
-0.032	263
-0.033	264
-0.033	265
-0.03	266
-0.033	267
-0.028	268
-0.032	269
-0.025	270
-0.027	271
-0.022	272
-0.023	273
-0.008	274
-0.008	275
0.005	276
0.007	277
0.022	278
0.022	279
0.015	280
0.02	281
0.003	282
0.002	283
-0.067	284
-0.067	285
0.037	286
0.038	287
-0.072	288
-0.048	289
0.018	290
0.02	291
0.042	292
0.042	293
0.05	294
0.052	295
0.057	296
0.055	297
0.043	298
0.042	299
0.028	300
0.027	301
0.015	302
0.015	303
0.005	304
0.007	305
0.003	306
0.003	307
0.007	308
0.007	309
0.012	310
0.01	311
0.002	312
0.002	313
-0.01	314
-0.01	315
-0.03	316
-0.03	317
-0.043	318
-0.043	319
-0.04	320
-0.04	321
-0.028	322
-0.027	323
-0.013	324
-0.013	325
0.002	326
0.003	327
0.02	328
0.02	329
0.037	330
0.037	331
0.04	332
0.037	333
0.032	334
0.032	335
0.023	336
0.023	337
0.017	338
0.017	339
0.013	340
0.013	341
0.01	342
0.012	343
0.008	344
0.008	345
0.01	346
0.008	347
0.017	348
0.015	349
0.02	350
0.02	351
0.025	352
0.025	353
0.027	354
0.028	355
0.032	356
0.03	357
0.032	358
0.028	359
0.033	360
0.032	361
0.037	362
0.037	363
0.042	364
0.042	365
0.045	366
0.043	367
0.038	368
0.04	369
0.032	370
0.032	371
0.02	372
0.02	373
0.007	374
0.007	375
-0.003	376
-0.003	377
-0.01	378
-0.008	379
-0.005	380
-0.008	381
-0.003	382
-0.005	383
-0.002	384
-0.007	385
-0.005	386
-0.007	387
-0.008	388
-0.008	389
-0.01	390
-0.01	391
-0.008	392
-0.008	393
-0.005	394
-0.005	395
-0.007	396
-0.007	397
-0.003	398
-0.005	399
-0.01	400
-0.008	401
-0.012	402
-0.013	403
-0.03	404
-0.03	405
-0.037	406
-0.037	407
-0.035	408
-0.033	409
-0.03	410
-0.03	411
-0.022	412
-0.022	413
-0.017	414
-0.017	415
-0.013	416
-0.012	417
0.002	418
0.002	419
0.008	420
0.007	421
